키워드,빈도수
슬픔,15
체득,15
똑바로,15
문턱,15
기준,15
작태,15
위원장,15
자발,15
난민,15
장차,15
집권당,15
초조,15
연례,15
일터,15
불식,15
지켜보다,15
알려지다,15
남파,15
세계대전,15
철강,15
증명,15
내놓다,15
왜곡,15
농가,15
안심,15
돌아오다,15
내빈,15
전통문화,15
재연,15
중지,14
은총,14
값싸다,14
끼치다,14
포상,14
중심지,14
파급,14
지출,14
도리,14
멈추다,14
목숨,14
분투,14
게릴라,14
첫발,14
혼미,14
동포애,14
보루,14
공항,14
드리우다,14
김대중,14
법령,14
구성원,14
독자,14
창원,14
폭력주의,14
남용,14
통일주체국민회의,14
개념,14
지평,14
족벌,14
고인,14
본래,14
부탁,14
느낌,14
품목,14
대다수,14
감추다,14
구실,14
그토록,14
유동,14
식민지,14
굳이,14
구슬땀,14
도사리다,14
인내심,14
지식인,14
개정안,14
농업용수,14
산유국,14
세계은행,14
열세,14
가교,14
보강,14
머무르다,14
각성,14
말살,14
수반,14
수정,14
예의,14
인사말,14
오해,14
국론,14
소지,14
의도,14
소외,14
박수,14
한국교원대학교,14
지극히,14
제창,14
기어이,14
철도,14
기네비싸오,14
조속하다,14
요건,14
달라지다,14
추이,14
철폐,14
첫째,14
골몰,14
병기,14
기획원,14
속담,14
포항,14
오랫동안,14
국난,14
상환,14
간절히,14
회원,14
센서스,14
재현,14
불장난,14
문자,14
동일,14
비에이라,14
무릅쓰다,14
똑똑히,14
머리,14
이기주의,13
만연,13
술책,13
눈물,13
태풍,13
양측,13
금자탑,13
국무,13
출마,13
전주,13
도저히,13
실증,13
후의,13
공간,13
융화,13
변경,13
반하다,13
우여곡절,13
유가,13
명령,13
피우다,13
찾아오다,13
낙동강,13
극히,13
과언,13
불확실,13
피부,13
기치,13
파리,13
팽창주의,13
금강,13
연금,13
숫자,13
국제통화기금,13
돈독하다,13
국제회의,13
경기장,13
관용,13
살인,13
긴축,13
신고,13
총체,13
목적지,13
열기,13
부국,13
선행,13
관세,13
경제인,13
직선,13
해마다,13
주시,13
소재,13
상대국,13
어리석다,13
팔레스타인,13
우월,13
손해,13
악용,13
방관,13
소화,13
자초,13
주축,13
감수,13
국민운동,13
횡행,13
시청,13
금후,13
대상자,13
공익,13
내재,13
놓치다,13
물줄기,13
전승,13
빼앗기다,13
야간,13
틀림없다,13
대항,13
얼굴,13
훼손,13
체념,13
권위,13
구석구석,13
참되다,13
연장,13
퇴전,13
회의소,13
우연,13
밤낮없이,13
사관학교,13
전몰,13
지구촌,13
전철,13
반도,13
규칙,13
운명체,13
보금자리,13
울진,13
진력,13
물리,13
한결같다,13
뒤따르다,13
격랑,13
시키다,13
충성심,13
비난,13
왕래,13
기독교,13
식민주의,13
신생,13
덕분,13
물자,13
한꺼번에,13
법질서,13
여왕,13
어선,13
구제,13
전인,13
적어도,13
변함없이,13
항구,12
악조건,12
도약대,12
수석,12
어제,12
관문,12
선박,12
저절로,12
결론,12
따로,12
뛰어넘다,12
폭파,12
이해관계,12
반발,12
이날,12
미루다,12
지나오다,12
탈바꿈,12
요람,12
미래상,12
드러나다,12
경로,12
역정,12
헤어나다,12
시험,12
불화,12
환율,12
세입,12
학교장,12
불가침,12
이론,12
횃불,12
도와주다,12
낯설다,12
고달프다,12
대로,12
익히다,12
동경,12
해당,12
기운,12
기류,12
후대,12
다투다,12
요즈음,12
왕비,12
역내,12
유사시,12
살아오다,12
점검,12
후계,12
싸움,12
수주,12
애족,12
귀감,12
두뇌,12
고수,12
소용돌이,12
포괄,12
경지,12
참모습,12
발굴,12
당국자,12
사절단,12
끊이다,12
나쁘다,12
연초,12
주먹,12
따지다,12
유서,12
창작,12
계발,12
열중,12
각축,12
헛되다,12
사도,12
외무,12
위시,12
소정,12
흐트러지다,12
재일거류,12
조항,12
예견,12
급격히,12
유망,12
동요,12
수습,12
일익,12
발붙이다,12
영구,12
좌경,12
상하,12
적십자,12
주지사,12
회고,12
마주,12
총독,12
점진,12
워싱턴,12
고양,12
팽배,12
신년사,12
원래,12
군림,12
잔재,12
침략자,12
마이너스,12
지도력,12
공중,12
농어업,12
감정,12
영합,12
방치,12
전하,12
대구,12
공존,12
대도,12
기획,12
제철,12
둘째,12
병리,12
누적,12
벨지움,12
인도양,12
신중,12
전장,12
모험주의,12
독립기념관,12
망각,12
대행,12
자카르타,12
지난달,11
먹구름,11
함정,11
자손,11
석탄,11
직후,11
비서관,11
상상,11
진상,11
정치가,11
과세,11
근무,11
끈기,11
서태평양,11
강토,11
그늘,11
기미,11
배격,11
마음가짐,11
공부,11
휴전,11
회복세,11
토양,11
초과,11
재무,11
혼돈,11
친서,11
피나다,11
향후,11
별로,11
밀어닥치다,11
연계,11
하천,11
스승,11
게을리,11
역사의식,11
한인,11
시인,11
올라서다,11
치유,11
농수산부,11
지성,11
부과,11
중남미,11
장도,11
주의자,11
집권자,11
에브렌,11
벌써,11
침해,11
의거,11
신성,11
복선,11
팽창,11
여파,11
우렁차다,11
초대,11
첫걸음,11
양면,11
현존,11
전파,11
연맹,11
뜻있다,11
신속히,11
인접,11
단적,11
자동,11
과도,11
범하다,11
활력소,11
한마디,11
하느님,11
이민족,11
사로잡히다,11
계절,11
도우,11
열강,11
경이,11
취급,11
공통점,11
국한,11
홍보,11
실제,11
음모,11
더구나,11
몽헤,11
심지어,11
이라크,11
교장,11
군기,11
동부,11
법률,11
좁히다,11
여정,11
불구하다,11
중흥,11
저버리다,11
솜씨,11
천직,11
남아,11
이역,11
주석,11
과밀,11
내륙,11
촉진제,11
제일,11
전자,11
배분,11
소식,11
급진,11
가호,11
후세인,11
내걸다,11
농토,11
리관유,11
강력,11
수호자,11
고뇌,11
대북,11
동질,11
발현,11
급변,11
엄숙히,11
본분,11
갈구,11
전시,11
사대주의,11
원로,11
예외,11
거보,11
민주공화국,11
실망,11
복리,11
국립묘지,11
아프리카인,11
흑백,11
형식,11
유념,11
유감없이,11
용솟음치다,11
판가름,11
전례,11
더욱더,11
대망,11
현지,11
내디디다,11
최후,11
불가,11
시대착오,11
퍼지다,10
직책,10
구심,10
중상모략,10
행진,10
불순,10
물량,10
점철,10
당위,10
전방,10
지하,10
불만,10
개전,10
파당,10
부각,10
이치,10
평균,10
속하다,10
스위스,10
타율,10
마닐라,10
변동,10
당당히,10
환상,10
전래,10
합작투자,10
변함없다,10
증오,10
해석,10
대변,10
만방,10
유수,10
세율,10
저의,10
손길,10
수송,10
국방비,10
품종,10
건너다,10
고독,10
극도,10
선거인단,10
정수,10
엘리자베스,10
노후,10
방재,10
행태,10
설사,10
구간,10
반석,10
실마리,10
모략,10
구심체,10
뉴질랜드,10
유학,10
대공,10
고집,10
농지,10
편익,10
부지런,10
보좌관,10
아우르다,10
관계없이,10
본보기,10
국보위,10
지사,10
시공,10
유역,10
대통령직,10
시사,10
과외,10
일당,10
심신,10
트뤼도,10
알뜰,10
패배,10
교회,10
직전,10
타격,10
솔직히,10
발언,10
차기,10
표출,10
가시다,10
반만년,10
단련,10
유린,10
포용,10
농외,10
오지,10
유형,10
수고,10
꽃피다,10
대내,10
걸어오다,10
사리,10
취업,10
이락,10
시야,10
악랄,10
맞서다,10
투명,10
전근대,10
찾아보다,10
역행,10
종전,10
수익,10
부딪치다,10
아무쪼록,10
파고,10
척도,10
억지력,10
몰아내다,10
금메달,10
편승,10
강국,10
국무총리,10
전화위복,10
험난하다,10
퇴임,10
공연,10
실례,10
대두,10
부자,10
예고,10
한국전,10
돌파,10
종식,10
충당,10
지수,10
다듬다,10
호수,10
중진,10
각지,10
잠수정,10
당선,10
여지,10
미테랑,10
흐뭇하다,10
번지다,10
두려워하다,10
인니,10
잡히다,10
붙이다,10
가로,10
순탄하다,10
가르침,10
강인하다,10
끝내,10
근년,10
실명,10
주로,10
표상,10
간선,10
유엔군,10
최소,10
아세아,10
장구,10
명시,10
초조감,10
무한히,10
깨어나다,10
충절,10
노골,10
보조,10
민국,10
신조,10
상존,10
연차,10
돌파구,10
흩어지다,10
편하다,10
획득,10
소극,9
구가,9
부러워하다,9
제독,9
심정,9
일찌기,9
남쪽,9
희생자,9
계엄,9
산물,9
부합,9
단시일,9
주위,9
의탁,9
이사회,9
굳히다,9
팔레스타인인,9
여름,9
야당,9
무사히,9
출국,9
남녀,9
사유,9
충무공,9
공로자,9
독재,9
테두리,9
소원,9
가스,9
기뻐하다,9
잔존,9
전수,9
아들,9
서거,9
교권,9
개별,9
해군력,9
유머,9
구별,9
첨병,9
겹치다,9
예루살렘,9
대서양,9
공기,9
진로,9
언젠가,9
지탱,9
투지,9
경청,9
품성,9
정말,9
진실로,9
동기,9
소개,9
독립운동,9
균등,9
문호개방정책,9
구애,9
저마다,9
국리민,9
현황,9
지구당,9
사관,9
발전상,9
어기다,9
한정,9
양자,9
건투,9
염려,9
완료,9
애도,9
서양,9
현대전,9
탁자,9
살찌우다,9
복합,9
선발,9
연관,9
영세,9
헤아리다,9
인물,9
고리,9
재외,9
농수,9
꾀하다,9
생겨나다,9
제조,9
무너지다,9
타오르다,9
붕괴,9
창건,9
사뮤엘,9
구비,9
일소,9
완비,9
신설,9
해금,9
전부,9
특징,9
희생정신,9
자해,9
물건,9
중산,9
결의안,9
숙제,9
가까이,9
옥포,9
방위력,9
개헌안,9
학급,9
보안,9
발발,9
광대,9
도로망,9
섣부르다,9
위용,9
호남고속도로,9
응분,9
약진,9
우대,9
폭탄,9
하루빨리,9
논란,9
용공,9
선거법,9
향도,9
거칠다,9
숙이다,9
고생,9
위난,9
깨끗이,9
여신,9
차단,9
찬성,9
건물,9
정정당당하다,9
방조제,9
쾌거,9
경영인,9
면밀히,9
센터,9
재건,9
메우다,9
맥락,9
책략,9
습득,9
국제기구,9
과잉,9
공복,9
미소,9
본질,9
며칠,9
박물관,9
부질없다,9
자취,9
중미,9
일군,9
쓰이다,9
발맞추다,9
조세,9
능가,9
둘러싸이다,9
말끔히,9
공존공영,9
성조,9
자료,9
가열,9
서부,9
절규,9
개원,9
단독,9
밀려오다,9
후반기,8
전역,8
이중,8
국사,8
방위비,8
미덕,8
식전,8
자칫,8
방호,8
공공연히,8
단군,8
고르다,8
이하,8
탄압,8
징후,8
대세,8
취약점,8
초창기,8
견제,8
봉급,8
차츰,8
최종,8
축전,8
예컨대,8
조절,8
내포,8
내자,8
건축,8
진지하다,8
지도국,8
천연,8
동서고금,8
장정,8
서명,8
농수산,8
화랑,8
노래,8
살림살이,8
경직,8
활로,8
내내,8
환희,8
길잡이,8
이슬람,8
구입,8
참가자,8
내수,8
설움,8
압제,8
대응책,8
지척,8
유관,8
한국중공업,8
아이,8
제주,8
중시,8
값비싸다,8
부채,8
감시,8
매듭,8
지하철,8
침범,8
자극,8
시발,8
어느덧,8
안일,8
자축,8
기름지다,8
부두,8
병행,8
깨뜨리다,8
절제,8
우세,8
과오,8
왕성,8
주저,8
진의,8
다름없다,8
열렬하다,8
이내,8
아낌없이,8
민정,8
가만히,8
취임사,8
공관,8
손색,8
수뇌,8
천혜,8
개최국,8
거절,8
질병,8
서두르다,8
최저,8
인수,8
짐작,8
단기,8
아동,8
섬멸,8
괴롭히다,8
파란,8
영어,8
점증,8
헤어지다,8
행하다,8
위축,8
강산,8
이북,8
다스리다,8
우뚝,8
길목,8
용량,8
동구,8
빗길,8
치루다,8
실천력,8
자문위,8
절호,8
전락,8
물리다,8
울리다,8
일하다,8
공명선거,8
장식,8
입안,8
노동자,8
세상,8
경관,8
착오,8
기피,8
성사,8
의향,8
면하다,8
추억,8
풍부하다,8
비치다,8
생활수준,8
판매,8
문화재,8
도장,8
권장,8
유명,8
자의,8
민족혼,8
누리,8
명실공히,8
무궁화대훈장,8
절반,8
환송,8
경호,8
선망,8
주춧돌,8
이단,8
몰아넣다,8
자라다,8
정식,8
자격,8
지연,8
도매,8
전라북도,8
치료,8
틈타다,8
방패,8
교관,8
냉소,8
끝내다,8
마음속,8
청사진,8
폭발물,8
화력,8
탄탄대로,8
왜냐하면,8
식견,8
가리키다,8
가령,8
발효,8
심판,8
적합,8
예지,8
빼놓다,8
생계,8
스미다,8
언명,8
뉴욕,8
윤택,8
약간,8
수레바퀴,8
농산물,8
유아,8
실체,8
난제,8
허구,8
김정일,8
대형,8
묘지,8
혈육,8
임시,8
손실,8
서슴다,8
동해안,8
노신영,8
긴급,8
급기야,8
한낱,8
베누에주,8
소중히,8
선생,8
열정,8
주창,8
실제로,8
표면,8
구분,8
요즘,8
억압,8
열화,8
등불,8
사령부,8
기자단,8
영해,8
응어리,8
유언비어,8
건조,8
공히,8
승계,8
빠짐없이,8
당리당략,8
무조건,8
해결책,8
법조인,8
앞바다,8
유물,8
모방,8
별다르다,8
호흡,8
파도,8
돌보다,8
인고,8
곡창,8
요충,8
서슴없이,7
일구다,7
뒤지다,7
이재민,7
통계,7
법안,7
옛말,7
막바지,7
선정,7
그림자,7
쌓이다,7
기후,7
미비,7
단가,7
폐해,7
마침,7
종목,7
울타리,7
추앙,7
생생히,7
관여,7
원조,7
의존도,7
도구,7
침몰,7
울산,7
집안,7
슬프다,7
일일이,7
미연,7
국기,7
그늘지다,7
겨우,7
조의,7
충주,7
중학교,7
도려내다,7
무산,7
남녀노소,7
비싸다,7
폐지,7
확실하다,7
작성,7
총생산,7
판문점,7
시급히,7
공과,7
깃발,7
규율,7
망국,7
땅굴,7
불허,7
흘러가다,7
완결,7
인연,7
재삼,7
한자리,7
거점,7
갈리다,7
편견,7
되살아나다,7
부득이,7
심의회,7
본국,7
수사,7
대학원,7
근세,7
입법,7
신용,7
세제,7
강도,7
뒤떨어지다,7
유혹,7
경상,7
상하수도,7
군민,7
보유국,7
진척,7
겸허,7
지탄,7
일생,7
재능,7
찾아내다,7
변혁,7
안위,7
봉사자,7
아마,7
반복,7
인천,7
통감,7
잇따르다,7
전년,7
안정세,7
과장,7
멸망,7
신축,7
밀림,7
풍습,7
동북,7
주암,7
극소수,7
이어,7
정제,7
국도,7
중견,7
양산,7
사귀다,7
증발,7
대표부,7
미주,7
영사,7
부산항,7
근검,7
애국자,7
연습,7
만능,7
차이점,7
내면,7
전남,7
거국,7
상사,7
흥망성쇠,7
경탄,7
답보,7
정신문화,7
하락,7
깨우치다,7
장애자,7
역대,7
양곡,7
뻗치다,7
초반,7
기성,7
문물,7
웃돌다,7
대계,7
보탬,7
종사자,7
국민교육헌장,7
틀리다,7
시의,7
자비,7
양보,7
업종,7
치욕,7
철벽,7
허위,7
전권,7
셋째,7
출현,7
선량,7
하계,7
방편,7
구라파,7
울분,7
김포,7
격언,7
사장,7
계통,7
계열,7
오전,7
각광,7
다시금,7
영산호,7
중부고속도로,7
풍작,7
지나,7
박사,7
기념일,7
고도성장,7
감각,7
총의,7
원대하다,7
실리,7
전우,7
중앙회,7
빈익빈,7
단속,7
공산품,7
윤리관,7
정중히,7
한영,7
통신망,7
신변,7
시위,7
노인,7
극렬,7
사무,7
경제면,7
보복,7
융자,7
남부,7
화학,7
속전속결,7
동결,7
안내,7
신봉,7
채찍,7
몸소,7
노동력,7
주도하,7
폭우,7
오가다,7
표류,7
세세 세코,7
유례없다,7
신병현,7
우울,7
숭상,7
월등,7
징벌,7
간주,7
불가피하다,7
상당수,7
안식,7
북돋우다,7
12,7
캄보디아,7
숨기다,7
지불,7
협의체,7
특혜,7
제외,7
개조,7
계상,7
관철,7
추후,7
일로,7
주거,7
대리,7
종주국,7
계엄령,7
연구소,7
들리다,7
실물,7
역설,7
대민,7
몰리다,7
조총련,7
주둔,7
빈틈,7
기어코,7
경계심,7
논쟁,7
국제법,7
단일팀,7
승객,7
일임,7
리브르빌,7
전위,7
서장,7
좋아하다,7
교단,7
재고,7
양극,7
박정희,7
내무,7
압두 디우프,7
흔들다,7
빈틈없다,7
사대,7
성쇠,7
아브두,7
인도주의,7
국장,7
농공,7
폐회식,7
뿌리다,7
빈국,7
속셈,7
부시,7
불변,7
비상계엄,7
어항,7
잿더미,7
불능,7
직원,7
분수,7
힘들다,7
강점,7
홍익인간,7
일본인,7
기공,7
위화감,7
식품,7
정파,7
쇠퇴,7
비탄,7
중첩,7
떠받치다,7
북평,7
해안,7
저명,7
부익부,7
냉전,7
실행,7
의지력,6
교육세,6
친분,6
준법,6
상주,6
중책,6
년차,6
배달,6
개최지,6
이주,6
국제시장,6
백악관,6
비밀,6
국적,6
출판,6
급수,6
결여,6
이역만리,6
동량,6
아물다,6
대대,6
성화,6
방문지,6
부조리,6
의리,6
사무총장,6
되돌리다,6
부흥,6
충분하다,6
편중,6
교직,6
위생,6
연합회,6
손님맞이,6
도서,6
국채,6
선물,6
10,6
명실,6
미호천,6
학자,6
미풍,6
부양,6
굴하다,6
고등,6
협회,6
한껏,6
친척,6
달려가다,6
추격,6
우열,6
저하,6
어지럽히다,6
중진국,6
공명,6
위반,6
브래들리,6
문화생활,6
인권,6
추호,6
불사르다,6
세금,6
이점,6
타고나다,6
드디어,6
배후,6
법치주의,6
꿋꿋이,6
애국지사,6
상승기,6
정지,6
진도,6
시비,6
유용,6
이민,6
합천,6
유종,6
공평,6
이리,6
고개,6
광주권,6
바람직하다,6
모양,6
모지다,6
고초,6
요망,6
자매결연,6
적절하다,6
애로,6
돌산대교,6
허덕이다,6
공무,6
휘말리다,6
주영복,6
힘없다,6
퇴장,6
분기점,6
조이다,6
나사못,6
고대,6
흥륭,6
경사,6
자활,6
옛날,6
매사,6
제자,6
열렬히,6
꿈꾸다,6
걸프,6
올려놓다,6
침공,6
싹트다,6
목전,6
원양,6
사절,6
자급자족,6
돌입,6
아웅산,6
당분간,6
체감,6
김경원,6
보라매,6
주부,6
장학,6
동조,6
저물다,6
한발,6
사회주의,6
풀리다,6
미리,6
북녘,6
국방부,6
불우,6
유해,6
나무,6
고충,6
제재,6
시범,6
개체,6
불리우다,6
상잔,6
참관,6
두려움,6
위력,6
구미,6
이미지,6
머나멀다,6
개항,6
맛보다,6
수차,6
조문,6
시대정신,6
연료,6
순위,6
하수,6
제휴,6
아쉬움,6
분출,6
사우디아라비아,6
개성,6
잠자다,6
연평균,6
유전,6
일찍,6
어쩌다,6
악몽,6
잠재,6
국법,6
타민족,6
현금,6
드문,6
대강,6
연수원,6
당사국,6
기개,6
운동장,6
꾸미다,6
기인,6
아무것,6
뉘우치다,6
바늘,6
일면,6
자동차,6
접견,6
굴레,6
적절히,6
손녀,6
어른,6
기술인,6
제문,6
견인,6
삼가다,6
사과,6
처리장,6
객체,6
치중,6
정면,6
비통,6
중부,6
한쪽,6
슈라이어,6
심장부,6
소홀,6
수혜,6
알맞다,6
임대,6
설득,6
법인,6
지난하다,6
의정,6
전천후,6
마치,6
절충,6
분업,6
광명,6
문화유산,6
대학인,6
자식,6
사법부,6
참극,6
대양주,6
치우치다,6
기념사,6
대통령실,6
시급하다,6
여가,6
오래다,6
이순신,6
최강,6
중립,6
항로,6
거시,6
푸미폰,6
연합체,6
불어넣다,6
송두리,6
물가고,6
창간,6
심사,6
품위,6
교실,6
총선거,6
공보,6
도정,6
필경,6
비슷하다,6
범법,6
타파,6
수없이,6
수치,6
의연하다,6
상위,6
채무,6
축조,6
본산,6
참고,6
젖줄,6
문예,6
이만큼,6
파쟁,6
앙양,6
사할린,6
침략주의,6
상관,6
기분,6
아니,6
심경,6
초유,6
불순분자,6
호남,6
이범석,6
교직원,6
통찰,6
김동휘,6
경상북도,6
똑같이,6
강경,6
성금,6
도야,6
지침,6
재앙,6
무난히,6
흡수,6
주최국,6
군사비,6
활발하다,6
기본법,6
사양,6
감퇴,6
곤란,6
우애,6
우승,6
방울,6
남달리,6
줄곧,6
무려,6
발로,6
몰라보다,6
단기간,6
허락,6
객관,6
방관자,6
충천,6
국가보위입법회의,6
가도,6
지구인,6
투영,6
다리,6
전원,6
통찰력,6
지명,6
추대,6
전도,6
정교하다,6
수재,6
수력,6
충청남도,6
흉계,6
인공,6
11,6
핵무기,6
제자리,6
후꾸다,6
포항제철,6
일손,6
정의감,6
숨결,6
서면,6
극기,6
핵전쟁,6
총선,6
천연자원,6
고지,6
실력,6
혹은,6
사후,6
추종,6
존망,6
탐구,6
산하,6
육지,6
주자,6
케난 에브렌,6
대교,6
간단없이,6
교직자,6
만대,6
죄악,6
시추,6
우상,6
시국,6
간교,6
군수,6
통로,6
신분,6
굳어지다,6
묻히다,6
인생,6
전북,6
실태,6
나이,6
회선,6
검사,6
발의,5
허가,5
사리사욕,5
텔레비전,5
귀시,5
관념,5
빈발,5
성향,5
세계정세,5
산간,5
제패,5
짓밟다,5
대호,5
공적,5
중차대하다,5
경상남도,5
자원봉사자,5
용해,5
원망,5
적이,5
안부,5
불러일으키다,5
심려,5
막히다,5
예기,5
대부,5
발행,5
의식주,5
개량,5
떠맡다,5
진일보,5
파괴력,5
민심,5
축원,5
시선,5
항시,5
택지,5
평화주의,5
함수,5
포고,5
암흑,5
다함께,5
선구자,5
마수,5
모형,5
기백,5
지능,5
서약,5
대수,5
삼위일체,5
관원,5
국빈,5
수업,5
서울대,5
느리다,5
대륙붕,5
방문단,5
물러나다,5
매일,5
자주독립,5
봉환,5
도의,5
우러나오다,5
연락,5
금강산댐,5
부재,5
거론,5
축배사,5
추곡,5
마시다,5
냉해,5
용서,5
전공,5
요김셍,5
주문,5
창립,5
수혜자,5
천주교,5
무상,5
걸어가다,5
승복,5
휴일,5
혈관,5
적임자,5
권능,5
비용,5
줄기,5
영산강,5
산화,5
예비비,5
약점,5
조작,5
슐츠,5
거울,5
여실히,5
서울시,5
호헌,5
깨어지다,5
와해,5
전체주의,5
승부,5
두루,5
순응,5
꺾이다,5
함성,5
가시밭길,5
컴퓨터,5
합헌,5
죄과,5
무척,5
창구,5
유래,5
대청,5
차량,5
노예,5
낙원,5
속박,5
앙등,5
불씨,5
생활환경,5
궁지,5
효심,5
수호신,5
숭배,5
은폐,5
귀하다,5
웃음,5
복원,5
섬유,5
방위세,5
혼란기,5
낮추다,5
인민,5
진가,5
맺히다,5
히로히또,5
용맹,5
산업체,5
폐수,5
기독,5
굴곡,5
경찰대학,5
대기,5
노조,5
매체,5
고문,5
날씨,5
일사불란,5
감당,5
대미,5
실의,5
로널드,5
선사,5
뒷전,5
방공,5
인체,5
막대하다,5
세모,5
동남아국가연합,5
교부금,5
스미소니언,5
응답,5
자매,5
록펠러,5
경보,5
개교,5
배반,5
장착,5
쉽사리,5
내림세,5
촉발,5
향사,5
분리,5
남한,5
유신,5
김포공항,5
집회,5
중복,5
헤매다,5
차선,5
지부,5
결성,5
미증유,5
광산,5
의사당,5
부당,5
짜임새,5
한량,5
물길,5
선별,5
산적,5
닫히다,5
취학,5
물의,5
장면,5
동료,5
살포,5
거행,5
구습,5
덕목,5
업계,5
글자,5
연합군,5
거역,5
재기,5
단단히,5
벨기에,5
선의,5
후임자,5
결함,5
세차다,5
섭리,5
이국,5
총집결,5
감사히,5
무명,5
괴로움,5
거침없이,5
어울리다,5
들르다,5
청결,5
민족주의,5
명문,5
알뜰히,5
성숙도,5
서남아시아,5
패권,5
사자,5
한없이,5
성립,5
밀착,5
불멸,5
언동,5
제철소,5
처사,5
부근,5
특정인,5
맞대다,5
아니하다,5
현혹,5
바오로,5
문명인,5
통금,5
관람,5
요한,5
개가,5
병원,5
빚어내다,5
심성,5
가끔,5
대명사,5
압박,5
입상,5
감면,5
환영사,5
소행,5
휘두르다,5
까닭,5
방도,5
속성,5
유입,5
몰려오다,5
주종,5
일파,5
기자재,5
휘하,5
비율,5
의연히,5
패망,5
뜻대로,5
잡아가다,5
보리,5
해저,5
플랜트,5
하구,5
광분,5
생성,5
간과,5
현동,5
돌이켜보다,5
부지런히,5
특명,5
편안,5
터득,5
독점,5
광양,5
신체,5
주제,5
융합,5
물심양면,5
현역,5
입시,5
작품,5
원활히,5
적도,5
점점,5
동지애,5
특사,5
가파르다,5
뉴델리,5
연기,5
파산,5
단장,5
전임,5
탐사,5
누르다,5
끌어올리다,5
서비스,5
소유자,5
친지,5
지렛대,5
간절하다,5
사망,5
상호주의,5
아쿠,5
돋보이다,5
뛰어들다,5
구출,5
수산업,5
함대,5
즉시,5
서남,5
외무성,5
모자라다,5
찬탄,5
공청회,5
명성,5
청탁,5
화원,5
합참,5
불로,5
김윤호,5
배타,5
함병춘,5
호텔,5
적기,5
선용,5
청주,5
여념,5
박람회,5
번갈다,5
진해,5
어린이대공원,5
일괄,5
민족정신,5
처방,5
끝없이,5
은둔,5
유족,5
데모,5
제의와,5
대안,5
아름다움,5
집결,5
제작,5
기아,5
물거품,5
명목,5
여천,5
씨아,5
북경,5
간성,5
개인주의,5
피곤,5
파탄,5
축재,5
마땅히,5
결단코,5
매스,5
즐거움,5
개설,5
김준성,5
전가,5
규명,5
친하다,5
기세,5
트집,5
궐기,5
휩쓸리다,5
참모,5
중공업,5
심기일전,5
이득,5
퇴색,5
노출,5
염두,5
광물,5
쾌적하다,5
사채,5
관습,5
포르투갈,5
나날,5
디아,5
빈부,5
밀리다,5
거리낌,5
미화,5
변천,5
관민,5
연수회,5
적폐,5
수속,5
시내,4
고유문화,4
대상국,4
의문,4
꼽히다,4
요약,4
가늠,4
자아,4
하등,4
창업,4
격리,4
신년,4
허송,4
총격,4
자학,4
마르다,4
극심하다,4
질의,4
급격하다,4
분과,4
갈라지다,4
니메이리,4
북방,4
기울어지다,4
고마움,4
공고,4
수술,4
참상,4
통용,4
무위,4
콘테이너,4
13,4
확언,4
두드리다,4
반공,4
시중,4
백곡저수지,4
문화방송,4
별도,4
죽음,4
증정,4
남북문제,4
분연히,4
착륙,4
몸부림,4
감독,4
창공,4
기고,4
신임장,4
논하다,4
인심,4
졸속,4
부닥치다,4
호의,4
달려오다,4
불사조,4
직속,4
분파,4
공표,4
전라남도,4
배석,4
일변도,4
공동보조,4
여세,4
흔쾌히,4
두르다,4
틀림없이,4
전략가,4
영웅,4
방금,4
마감,4
십분,4
향기,4
지상군,4
개각,4
수역,4
통과,4
사표,4
14,4
멸사,4
통한,4
마이카,4
채무국,4
석방,4
선제,4
교문,4
보증,4
이기,4
만세,4
항간,4
퇴영,4
용어,4
강원도,4
진도대교,4
확약,4
삭감,4
파벌,4
포착,4
보배,4
제조업,4
엔화,4
명명,4
충의,4
굽히다,4
탄탄하다,4
학기,4
극소,4
서남아,4
두각,4
호크,4
진보,4
서리다,4
귀중하다,4
감싸다,4
온수,4
마하티르,4
부수상,4
치적,4
중립지대,4
귀결,4
종료,4
신흥공업국,4
사회당,4
성장세,4
하지,4
무역량,4
교민회,4
성가,4
운수,4
자본재,4
회교,4
통치자,4
흡사,4
낸시,4
역사관,4
작년도,4
참작,4
위신,4
국악,4
은공,4
보름,4
이집트,4
감명깊다,4
소양,4
비행,4
쿠알라룸,4
놀라움,4
그리워하다,4
난파선,4
동방,4
교재,4
국가보위비상대책위원회,4
엄정,4
맹목,4
난파,4
가담,4
떳떳하다,4
실업자,4
인플레이션,4
자재,4
주재원,4
여쭈다,4
현저히,4
정반대,4
강의,4
벽지,4
소회,4
따라오다,4
전염병,4
도중,4
어민,4
연근해,4
전용,4
불행히,4
무력통일,4
맹세,4
다자간,4
일절,4
투자가,4
의타,4
공단,4
비교적,4
에이,4
잔혹,4
민족상잔,4
엄연히,4
반경,4
법원,4
깊어지다,4
예절,4
이간,4
세계관,4
저수지,4
뚜렷이,4
목도,4
충남,4
온전히,4
창조력,4
타성,4
노임,4
구사,4
이변,4
흉년,4
농작물,4
선구,4
국외,4
불타오르다,4
초안,4
계곡,4
넘어가다,4
감내,4
숙정,4
고정,4
농경지,4
개발비,4
받침대,4
우기,4
착취,4
흥망,4
폴란드,4
운운,4
끌어내다,4
관광지,4
두드러지다,4
욕심,4
와중,4
미일,4
조합,4
후발,4
무수히,4
사연,4
대승,4
더럽히다,4
정쟁,4
중임,4
납득,4
장기간,4
발악,4
중장기,4
