키워드,빈도수
예상,10
금년도,10
제련,10
기쁘다,10
광범위,10
단계,10
표명,10
원동력,10
구상,10
상응,10
만족,10
각각,10
교훈,10
초청,10
군사력,10
수립,10
창조,10
상승,10
신문,10
미치다,10
선포,10
새로,10
계엄,10
잇달다,10
끼치다,10
저력,10
의지,10
중소기업,9
실질,9
서정,9
효과,9
기조,9
중점,9
기능,9
최대,9
관심,9
수습,9
촉구,9
소련,9
계기,9
근로,9
불황,9
말씀드리다,9
제품,9
협의,9
점진,9
완공,9
기풍,9
의료,9
자립,9
명백히,9
올리다,9
희망,9
지향,9
창의,9
달하다,9
돌이키다,9
고용,9
소년,9
경쟁,9
직접,9
학원,9
천명,9
복권,9
소요,9
분단,9
오히려,9
견해,9
무한,9
인내,9
훌륭히,9
대치,9
기초,9
교환,9
실현,9
문명,9
기르다,9
갖추다,9
가족,9
되찾다,9
농민,9
전진,9
당하다,9
구성,9
이룩,9
교란,9
동지,9
구현,9
성취,9
침략,9
모으다,9
되새기다,9
소임,9
되풀이,9
값지다,8
중차대하다,8
각계각층,8
결실,8
연합,8
정화,8
각층,8
고조,8
우수,8
과열,8
가중,8
주지,8
반드시,8
성숙,8
소이,8
말미암다,8
평가,8
사명감,8
풍조,8
거치다,8
정진,8
늘리다,8
전자,8
자연,8
일선,8
왕국,8
단위,8
진력,8
위시,8
현상,8
지난해,8
다수,8
개인,8
기존,8
무장간첩,8
가져오다,8
총리,8
소녀,8
조화,8
계발,8
뒷받침,8
일깨우다,8
비상계엄,8
기타,8
가하다,8
각기,8
지적,8
인도,8
비상,8
양상,8
회원,8
아니하다,8
대한적십자사,8
대체,8
대결,8
고도,8
방법,8
아무리,8
내실,8
돌연,8
자랑,8
공공질서,8
하나하나,8
애도,8
졸업식,8
정도,7
해방,7
헌정사,7
유시,7
부존자원,7
최고,7
공군,7
희망차다,7
근대,7
떠나다,7
복구,7
방안,7
논의,7
공약,7
이란,7
신념,7
앞장,7
용기,7
형성,7
광복,7
폭력,7
곳곳,7
계엄군,7
일시,7
안위,7
부정,7
태도,7
동요,7
추호,7
항상,7
요구,7
민족중흥,7
접촉,7
양수,7
막강,7
파괴,7
전도,7
변하다,7
우리나라,7
이끌다,7
계엄령,7
기약,7
가꾸다,7
학부모,7
제공,7
대한,7
다각,7
측면,7
자금,7
획책,7
금리,7
남기다,7
설계,7
내년,7
애로,7
기억,7
아무쪼록,7
반성,7
기지,7
폭등,7
타격,7
둔화,7
보람,7
모략,7
약진,7
충정,7
위험,7
충돌,7
빠르다,7
조건,7
역군,7
준공식,7
결심,7
개발도상국가,7
주요,7
업무,7
올바르다,7
국민교육헌장,7
발자취,7
다행히,7
내리다,7
만일,7
순시,7
자각,7
지나치다,7
열심히,7
예산안,7
입학,7
긍지,7
대응,7
제외,7
그만큼,7
직시,7
영도자,7
수지,7
이루다,7
실업,7
양성,7
직결,7
정통,7
견디다,6
어리다,6
집약,6
발표,6
여하,6
일본,6
포기,6
조사,6
시행,6
의의,6
가리다,6
일단,6
일어나다,6
자초,6
재정,6
국장,6
앞서,6
경계,6
일층,6
합법,6
능히,6
이성,6
친서,6
대단히,6
이기다,6
베풀다,6
졸지,6
외세,6
교역,6
침착,6
힘차다,6
각료,6
통상,6
공헌,6
동향,6
호소,6
새로이,6
전투,6
재일,6
박차,6
수단,6
절실히,6
착수,6
비교,6
인상,6
유감,6
멀리,6
공직자,6
그대로,6
개발도상국,6
영령,6
축적,6
도움,6
부여,6
환율,6
본격,6
배제,6
역점,6
편승,6
조선,6
도입,6
불행,6
반영,6
혁명,6
나오다,6
확장,6
갖가지,6
주한,6
여론,6
순조,6
해양,6
임기,6
의원,6
활력,6
유류,6
차례,6
간첩,6
위원,6
활용,6
내각,6
모습,6
불법,6
소신,6
불굴,6
권력,6
전후방,6
정의,6
국위,6
끊임없다,6
일자,6
억지,6
간접,6
창간,6
시일,6
신중,6
외부,6
교관,6
도민,6
중첩,6
판단,6
함양,6
학교장,6
책임자,6
경쟁력,6
다루다,6
집중,6
처리,6
집착,6
불과,6
앞길,6
확정,6
회사,6
농가,6
중심,6
생계,6
쉐이크,6
차질,6
리드,6
식수,5
바다,5
언동,5
해상,5
조리,5
정치인,5
마침내,5
여파,5
동란,5
예비,5
냉정,5
정확,5
기술자,5
할리,5
사우드,5
동북아,5
전화,5
도처,5
나머지,5
추가,5
새삼,5
흥분,5
시간,5
신임,5
구호,5
더욱이,5
모험,5
배경,5
획기적,5
셋째,5
경하,5
준공,5
저축,5
통감,5
빠지다,5
의거,5
교육자,5
분명히,5
체계,5
동북,5
격의,5
의무,5
솔직히,5
전제,5
파악,5
내다보다,5
석방,5
적응,5
놓이다,5
주체,5
배려,5
활발히,5
형편,5
유대,5
초월,5
무궁,5
대본,5
모색,5
덕분,5
치열,5
임직원,5
다르다,5
성실히,5
역시,5
조속히,5
부분,5
창원,5
형태,5
통사,5
장기,5
비록,5
집행,5
보고,5
긴밀히,5
방식,5
적화통일,5
지불,5
퇴전,5
훈련,5
탐사,5
조직,5
공정,5
남침,5
조장,5
개방,5
개헌안,5
부연,5
대가,5
찬동,5
치르다,5
소견,5
부패,5
극단,5
자체,5
국산,5
철강,5
중진,5
개정안,5
전하다,5
뜻깊다,5
의식,5
그리,5
동남,5
높이다,5
선전,5
포항,5
성의,5
신속,5
고무,5
사절,5
벗어나다,5
달리,5
신생,5
개회식,5
국가보위비상대책위원회,5
만드다,5
대폭,5
지위,5
잔여,5
세력,5
성탄절,5
채우다,5
연두,5
동맹,5
조선일보,5
제기,5
또는,5
발족,5
기자,5
여천,5
단행,5
월남,5
철수,5
자주국방,5
헤아리다,5
합동,5
철저,5
가슴,5
보람차다,5
조금,5
원하다,5
관심사,5
줄기차다,5
책무,5
운용,5
서울,5
또다시,5
재발,5
주도,5
비통,5
물자,5
확인,5
괄목,5
금융,5
퇴보,5
비탄,5
기로,5
과언,5
문란,5
만전,5
확산,5
현명,5
변동,5
늘어나다,4
체질,4
다행,4
가급적,4
물량,4
긴밀하다,4
일치,4
혹은,4
동북아시아,4
알차다,4
세월,4
원로,4
헤어나다,4
기도,4
그때,4
기구,4
요체,4
권리,4
화력,4
동원,4
인격,4
요충,4
경영,4
나가다,4
동력,4
감정,4
오판,4
경악,4
실무,4
학문,4
발의,4
투표,4
붙이다,4
위반,4
사면,4
언론인,4
창달,4
외무부,4
동결,4
고통,4
노동,4
수사,4
조약,4
어업,4
운명체,4
하늘,4
중공,4
많이,4
강력히,4
아침,4
방심,4
자급,4
이어서,4
의존,4
얼마나,4
나타나다,4
개혁,4
해군력,4
근년,4
불시,4
만나다,4
산림,4
못지않다,4
위주,4
녹화,4
도로,4
어떠하다,4
차관,4
특성,4
유산,4
영예,4
빛나다,4
거의,4
자국,4
심신,4
개진,4
막중하다,4
세대,4
물질,4
솔선수범,4
형평,4
공통,4
가치,4
순리,4
바꾸다,4
진작,4
도의,4
병폐,4
근래,4
고려,4
굳건하다,4
문자,4
도약,4
전체,4
과시,4
항시,4
충실,4
취임,4
중추,4
각별히,4
해치다,4
명복,4
솔선,4
지난날,4
과업,4
변함없다,4
국권,4
받들다,4
떨어지다,4
준수,4
국가관,4
인재,4
제정,4
경제난,4
언급,4
예측,4
통신,4
관광,4
근검절약,4
금번,4
근면,4
채택,4
유능,4
충분히,4
값비싸다,4
후회,4
남용,4
하루,4
봉쇄,4
제시,4
일념,4
파생,4
온산,4
상수도,4
연유,4
모이다,4
법치,4
장족,4
집념,4
의욕,4
당국자,4
넘치다,4
앞날,4
슬픔,4
흡수,4
예산,4
앞두다,4
자위,4
두뇌,4
전화위복,4
충동,4
권익,4
자조,4
중상모략,4
적정,4
영토,4
일각,4
비방,4
피해,4
유동,4
우의,4
장차,4
억제,4
경향,4
주의,4
무역,4
그치다,4
부하,4
군함,4
막대하다,4
회견,4
앞장서다,4
현대,4
아지즈,4
건설역,4
민국,4
행사,4
도상국,4
체험,4
민단,4
고장,4
관용,4
유엔군,4
제국,4
압제,4
선양,4
대체로,4
이산가족,4
산동,4
좌표,4
울산,4
대사,4
압둘,4
소정,4
최규하,4
원장,4
차지,4
자본,4
가치관,4
나누다,4
대비,4
흔들리다,4
청평,4
거류,4
건조,4
최신,4
사원,4
정권,4
완료,4
취로,4
체력,4
수련,4
자료,4
자칫,4
일찍이,4
나무,4
요금,4
보건,4
개량,4
시추,4
선조,4
서민,4
얘기,4
작성,4
주시,4
부설,4
장군,4
오르다,4
수상,4
면제,4
난동,4
어깨,4
항공기,4
농어촌,4
외국,4
무장,4
키우다,4
기념식,4
가계,3
패망,3
뿌리,3
요하다,3
돌아보다,3
청년,3
웅비,3
충성심,3
미흡,3
와중,3
지침,3
경축,3
완성,3
진취,3
위요,3
방방곡곡,3
국사,3
경의,3
기리다,3
명실상부,3
벌이다,3
일삼다,3
구속자,3
행동,3
업적,3
원자재,3
중상,3
연관,3
부단히,3
자라나다,3
대국,3
파급,3
근본,3
면학,3
이익,3
현지,3
주민,3
전복,3
일으키다,3
순국,3
최대한,3
추천,3
대업,3
기필코,3
각별,3
승낙,3
헌장,3
국익,3
환영,3
폐하,3
정하다,3
수행원,3
제출,3
강원,3
기상,3
허심탄회,3
특수,3
아니,3
고질,3
투쟁,3
심기일전,3
두말,3
아세아,3
극도,3
제일,3
이하,3
잠들다,3
돌보다,3
정리,3
구민,3
자발,3
편의,3
박동진,3
추앙,3
주목,3
아랍,3
주먹,3
악조건,3
갈수록,3
인플레,3
당선,3
배전,3
출발,3
혁신,3
걱정,3
주축,3
빛내다,3
다하다,3
여름,3
전환,3
상품,3
연간,3
이만큼,3
걸리다,3
모국,3
후원,3
시급히,3
합작,3
갈등,3
자연재해,3
간직,3
급속,3
협정,3
명랑,3
상세히,3
팔레스타인,3
공로,3
요원,3
부진,3
비단,3
전술,3
분위기,3
동서,3
설상가상,3
경제면,3
동부,3
투입,3
근자,3
일상생활,3
설비,3
월맹,3
단장,3
정보,3
약화,3
돌아가다,3
불의,3
강대국,3
용납,3
입증,3
주로,3
기관장,3
앞당기다,3
넘기다,3
원가,3
비로소,3
무사안일,3
연마,3
소리,3
중앙,3
해이,3
현장,3
금하다,3
사장,3
허용,3
보유,3
영부인,3
사우디아라비아,3
보약,3
궁극,3
법률,3
보도,3
필수품,3
총동원,3
압력,3
그러하다,3
지장,3
노리다,3
존재,3
총력,3
처음,3
철저히,3
참모,3
재원,3
불편,3
비기다,3
엄히,3
귀국,3
자행,3
만행,3
현충일,3
주장,3
불철주야,3
흐르다,3
빨리,3
제헌절,3
다양,3
참고,3
자율,3
교섭,3
상상,3
진수,3
공익,3
원천,3
오래,3
임관,3
지휘,3
어찌,3
예컨대,3
저하,3
등장,3
승화,3
한시,3
사용,3
소기,3
빈곤,3
좌절,3
군수,3
회고,3
한국정신문화연구원,3
선배,3
근거,3
유위,3
위반자,3
열리다,3
방금,3
호전,3
마치다,3
배출,3
외침,3
소산,3
이어,3
역경,3
고난,3
움직임,3
통수,3
간성,3
구청장,3
일신,3
이중,3
침략자,3
드높다,3
식목일,3
한번,3
선인,3
자주독립,3
하여금,3
희생,3
동아일보,3
더불어,3
다사다난,3
지식,3
한데,3
주거,3
삼중,3
정계,3
돌이켜보다,3
농사,3
구국,3
경찰,3
사전,3
극히,3
유발,3
타협,3
위난,3
기본법,3
최대공약수,3
연구원,3
개원,3
교수진,3
임하다,3
계도,3
정체,3
지정학,3
보험,3
포장,3
농수산물,3
유효,3
감안,3
임금,3
관점,3
동해,3
대륙붕,3
견실하다,3
보완,3
자질,3
선린,3
폭넓다,3
유통,3
병기,3
정밀,3
감면,3
일원,3
날로,3
고등,3
대상자,3
따라서다,3
카터,3
대일,3
퍼센트,3
잠재력,3
능률,3
연초,3
사항,3
들어가다,3
건강,3
예비군,3
향토,3
고급,3
다소,3
비철금속,3
정예,3
공백,3
전문,3
도달,3
부품,3
범위,3
이외,3
민간,3
성실,3
제철,3
닥쳐오다,3
넓히다,3
긴축,3
토의,3
방위세,3
수도,3
응하다,3
언명,3
알리다,3
영세민,3
결론,3
수요,3
낙도,3
경감,3
보전,3
의존도,3
처우,3
필수,3
보급,3
내년도,3
원활,3
줄이다,3
국민정신,3
공존공영,3
원예,3
저지르다,3
실로,3
병충해,3
한결같이,3
대강,3
기업주,3
훼손,3
문호,3
투명,3
낙동강,3
보수,3
태양열,3
상호주의,3
자영,3
들어서다,3
재해,3
실용,3
엄습,3
예방,3
속셈,2
연례,2
순방,2
선별,2
파견,2
소위,2
나란히,2
분명,2
반도,2
삼가다,2
가시다,2
작정,2
위장,2
기획,2
장기간,2
사령부,2
반면,2
지구,2
검열,2
조속하다,2
제약,2
체결,2
요소,2
팽창,2
메시지,2
작물,2
서한,2
넘어서다,2
굴하다,2
출전,2
정중하다,2
지나,2
동반,2
풍수,2
벼농사,2
수산,2
양윤세,2
선례,2
비중,2
참가,2
면밀히,2
비싸다,2
살리다,2
돌아오다,2
산지,2
근간,2
사후,2
존립,2
방제,2
사방,2
상반기,2
원양,2
유사,2
외무,2
부수상,2
부더,2
일방,2
앙병현,2
분담,2
공보,2
축산물,2
이규현,2
최종,2
작목,2
당리당략,2
간섭,2
착공,2
축복,2
영원,2
불문,2
다변,2
무찌르다,2
후생,2
헛되다,2
분규,2
적기,2
광산,2
국학,2
맞이,2
연대,2
활력소,2
숫자,2
건립,2
취락,2
그동안,2
유익,2
지상군,2
일상,2
규범,2
진출,2
영역,2
교외,2
기쁨,2
아연,2
강요,2
담기다,2
한미,2
잘못,2
원인,2
적어도,2
나날,2
부재,2
무대,2
수력,2
단순히,2
시찰,2
가결,2
음료수,2
아프다,2
원자력,2
이렇게,2
덕망,2
신성,2
예정,2
정유,2
용의,2
방울,2
자극,2
부조리,2
퇴폐,2
일소,2
쌍무,2
선봉,2
선박,2
헤치다,2
맞이하다,2
이국,2
찬양,2
미군,2
잠시,2
부대,2
급선무,2
일체,2
경지,2
올바로,2
돌발,2
구미,2
예루살렘,2
점령,2
이스라엘,2
지능,2
자결,2
올림픽,2
선정,2
자동차,2
현황,2
널리,2
일손,2
설립,2
깨끗이,2
일환,2
반상회,2
활기차다,2
논리,2
호응,2
지나가다,2
추후,2
정중히,2
구실,2
환대,2
계열,2
내지,2
체재,2
노임,2
연내,2
멈추다,2
기꺼이,2
우정,2
권장,2
여부,2
달리다,2
그리다,2
필승,2
다만,2
내포,2
하구,2
양측,2
노선,2
더구나,2
감독,2
관세,2
모로,2
작전,2
해군사관학교,2
누차,2
축사,2
대동,2
농지세,2
아프리카,2
한국학대학원,2
근동,2
개원식,2
제작,2
구축함,2
입학식,2
주권,2
시급하다,2
공기,2
소홀히,2
단속,2
수중,2
절대,2
무고하다,2
인내심,2
연산,2
대열,2
본부,2
소모,2
절감,2
지양,2
전라남도,2
경각심,2
백전백승,2
더하다,2
접하다,2
이재민,2
연면,2
수없이,2
신임장,2
충성,2
능가,2
민원,2
과감히,2
엄단,2
기념일,2
결합,2
살상,2
합일,2
적합,2
원리,2
정치권력,2
고유,2
신중히,2
투기,2
야욕,2
문화유산,2
크나크다,2
왜곡,2
고양,2
획득,2
당연히,2
한국학,2
연구진,2
이수,2
우러나오다,2
무모,2
사상,2
항목,2
권위,2
식견,2
충족,2
초창기,2
골격,2
어언,2
충절,2
공군사관학교,2
미증유,2
육군사관학교,2
중남미,2
의도,2
수난,2
의심,2
반석,2
병행,2
공고하다,2
귀지,2
취지,2
선언,2
동남아국가연합,2
최초,2
근무,2
영향력,2
둘러싸다,2
마찰,2
경찰서장,2
각도,2
소득자,2
어민,2
드러내다,2
공격,2
성능,2
다수확,2
혐의,2
농어민,2
미안,2
세출,2
조처,2
싸우다,2
생사,2
연선,2
대금,2
외화,2
재민,2
비하다,2
금액,2
경로,2
기록,2
고도성장,2
상징,2
동기,2
영해,2
지배,2
첫째,2
함정,2
육군,2
떨치다,2
고하,2
장소,2
격퇴,2
유도,2
마디,2
즉각,2
지리,2
맹방,2
상기,2
일사불란,2
범하다,2
개편,2
구애,2
규명,2
취임식,2
각오,2
일관,2
긍정,2
재산,2
누란,2
해소,2
신명,2
명운,2
품종,2
신예,2
기동력,2
지주,2
부합,2
조림,2
기후,2
굴착,2
후손,2
유엔,2
강산,2
발로,2
침공,2
동태,2
임지,2
빈약,2
유언비어,2
상향,2
종료,2
기량,2
창설,2
숙련,2
생필품,2
항공,2
장총명,2
초전,2
합성,2
섬유,2
임산,2
다스리다,2
전국소년체육대회,2
수시,2
전용,2
위용,2
가누다,2
항로,2
해안선,2
공시,2
거래,2
현물,2
참되다,2
엄청나다,2
관민,2
사이,2
십분,2
감소,2
대비책,2
강구,2
낭비,2
재난,2
분석,2
불가결,2
뒤따르다,2
경축사,2
완전히,2
놀라움,2
오직,2
품질,2
복리,2
직책,2
대대로,2
이바지,2
금수강산,2
표하다,2
거울,2
손길,2
쓰라리다,2
생생하다,2
명제,2
법통,2
고루,2
다니다,2
엄수,2
경시,2
토론,2
일반,2
표의,2
가뭄,2
매체,2
고등학교,2
감히,2
인공,2
교수,2
돌리다,2
고립,2
악선전,2
존경,2
확실히,2
자유세계,2
지표,2
원대하다,2
시달리다,2
홍수,2
모범,2
백년대계,2
마침,2
현시점,2
황망,2
광역,2
유비무환,2
평소,2
작용,2
심각성,2
체위,2
정신문화,2
옹호,2
하천,2
충만,2
연안,2
위기관리,2
영도력,2
사기,2
본연,2
반월,2
초석,2
굽히다,2
결집,2
경상남도,2
눈앞,2
취약,2
진료,2
배우다,2
신흥,2
영구,2
뚜렷하다,2
소형,2
경찰관,2
덕성,2
실력,2
느끼다,2
연구소,2
유치,2
부탁,2
성원,2
축원,2
뛰어나다,2
주역,2
춘천시,2
종사,2
의결,2
총재,2
박애,2
나락,2
굳히다,2
허물어지다,2
혜택,2
헌혈,2
난민,2
친선,2
천주원,2
인보,2
상부상조,2
이루,2
적용,2
개발비,2
거부,2
망상,2
졸지에,2
가로놓이다,2
고이,2
미연,2
대아,2
대통령직,2
사임,2
물러나다,2
시련기,2
안식,2
하등,2
매사,2
정성껏,2
중흥,2
안심,2
묵묵히,2
자기,2
숙이다,2
총화,2
금자탑,2
수입,2
발달,2
선진국,2
주종,2
경공업,2
보존,2
난관,2
제하다,2
사회악,2
척결,2
살아가다,2
실적,2
예술,2
인민,2
진정,2
안일,2
단련,2
염려,2
회관,2
공부,2
유공자,2
진운,2
편성,2
영위,2
부각,2
차이,2
도열병,2
질병,2
생명,2
돈독히,2
조상,2
미풍,2
지극히,2
주곡,2
대도,2
표창,2
세우다,2
일터,2
뿌리내리다,2
군사령부,2
앞서다,2
선현,2
예외,2
보고회,2
직선,2
간선,2
전선,2
잠깐,2
지하철,2
항만,2
실상,2
연속,2
용사,2
유가족,2
동족상잔,2
직무,2
순국선열,2
추방,2
터전,2
제주,2
부언,2
정원,2
시내,2
기적,2
결국,2
민정,2
바치다,2
장치,2
가담,2
후보,2
떄문,2
총기,2
유적,2
범주,2
정당,2
잡히다,2
행진,2
복선,2
과오,2
관여,2
창립,2
가두,2
피력,2
신년,2
산야,2
법령,2
보좌,2
자성,2
보살피다,2
국리민,2
보궐,2
문예,2
물가고,2
유사시,1
구사,1
특징,1
모내기,1
현대전,1
격파,1
경고,1
만선,1
명시,1
기습,1
간여,1
영도,1
끝내다,1
장마,1
보루,1
어떻게,1
승패,1
대리,1
운운,1
속전속결,1
발기,1
호의,1
도상,1
지휘관,1
연장,1
초급,1
자긍,1
법치주의,1
농번기,1
제압,1
이자,1
이재,1
경제력,1
활약,1
전투기,1
농경지,1
이유,1
좌우,1
공납금,1
돌진,1
선량,1
5최,1
단안,1
보라매,1
무상,1
법규,1
궤도,1
학술,1
김인기,1
공복,1
테두리,1
신망,1
차등,1
수해,1
무력행사,1
상관,1
심혈,1
법질서,1
요람,1
기념사,1
지도급,1
남방,1
대수,1
앞바다,1
만연,1
시도지사,1
남해,1
이틀,1
행운,1
일치단결,1
발전상,1
휴전선,1
북방,1
하순,1
장도,1
교과서,1
괴리,1
도열,1
적진,1
나서다,1
하루아침,1
농어,1
간부,1
공훈,1
흔연히,1
공안,1
북돋우다,1
윤택,1
산불,1
태우다,1
난간,1
사림,1
추위,1
남벌,1
도벌,1
우거지다,1
교직원,1
첫걸음,1
경거망동,1
국제회의,1
일익,1
언론관,1
별로,1
사려,1
시의,1
표어,1
이대용,1
무거워지다,1
서내호,1
안희,1
외교관,1
우여곡절,1
특이,1
추세,1
증언,1
시동,1
동작동,1
격증,1
동조,1
배격,1
서명,1
생화,1
주인공,1
치산치수,1
물려주다,1
제전,1
4최,1
제치다,1
알뜰히,1
모태,1
재산세,1
방치,1
수놓다,1
적법,1
받아들이다,1
취득세,1
빠짐없이,1
덩어리,1
오색,1
지대,1
무법,1
풍요,1
난무,1
전민,1
자연경관,1
뒤덮이다,1
수림,1
후반,1
활기,1
축재,1
흐뭇하다,1
함부로,1
변모,1
치산녹화,1
국한,1
안목,1
권모술수,1
극한,1
들이다,1
의연금,1
센타,1
논평,1
들어오다,1
파습,1
하루바삐,1
생가,1
관서,1
통탄,1
지사,1
중책,1
고비,1
혼신,1
부모,1
작태,1
분별,1
불상사,1
반환,1
정기,1
격분,1
불가피하다,1
소득세,1
형제,1
납득,1
우중,1
소개,1
방편,1
유류난,1
이의,1
제조업,1
목표량,1
자매,1
맥류,1
대민,1
동족,1
추진력,1
평시,1
속단,1
춘분,1
국지,1
거양,1
상처,1
아물다,1
