키워드,빈도수
기지,29
교사,29
철학,29
회관,29
생기다,29
활발히,29
매진,28
정리,28
보답,28
직면,28
한시,28
근절,28
여부,28
하나하나,28
변혁,28
의존,28
앞장,28
열매,28
영역,28
완전,28
대형,28
실패,28
간직,28
개별,28
더불어,28
말레이시아,28
문학,28
공로,28
아무리,28
표하다,28
상처,28
회생,28
참가,28
저지르다,28
확장,28
예술인,28
다수,28
연금,28
따뜻하다,28
낙오,28
사관생도,28
참되다,28
소외,28
넘어서다,27
보유,27
일찍이,27
센터,27
지켜보다,27
국면,27
비극,27
며칠,27
차별,27
공고히,27
교육부,27
인도네시아,27
회원,27
자긍심,27
증강,27
접근,27
고리,27
출발점,27
실로,27
정전,27
공기업,27
절실히,27
결합,27
무너지다,27
줄기차다,27
아프리카,27
충실,27
완수,27
주목,27
명실상부,27
발족,27
숙원,27
실효,27
분기,27
김혜자,27
부여,27
잔재,27
이스라엘,27
지대,27
설비,27
존재,27
세금,27
중장기,27
원리,27
대치,27
일시,26
전후,26
투기,26
한보,26
이룩,26
고질,26
되새기다,26
요람,26
지표,26
다원,26
굳건하다,26
기공식,26
초래,26
그룹,26
과테말라,26
부르다,26
훌륭히,26
전직,26
운명,26
규정,26
역대,26
대표단,26
도민,26
안기다,26
서해안,26
단절,26
타성,26
어업,26
농업인,26
어깨,26
안목,26
인명,26
일깨우다,26
당선,25
저녁,25
거론,25
재단,25
견지,25
통령 정부,25
개국,25
재발,25
활발하다,25
건의,25
다그다,25
병원,25
전자,25
그리,25
복리,25
중간,25
금세기,25
고비,25
결심,25
토지,25
장군,25
문턱,25
구역,25
지평,25
보존,25
그치다,25
접어들다,25
소프트웨어,25
잠시,25
대가,25
진작,25
경계,25
서신,25
의무,25
설정,25
서울대학교,25
연계,25
연대,25
수고,25
기념비,25
단지,25
유해,25
쟁취,25
기상,25
폐허,25
단순히,25
시급하다,25
드높이다,25
시험,25
매년,25
강택민,25
부실,25
민단,25
총독,25
프로그램,25
고무,24
바람,24
목소리,24
찬사,24
감동,24
배치,24
스승,24
토론,24
조달,24
친절,24
하루속히,24
터전,24
알차다,24
놀라다,24
충실히,24
일환,24
개통,24
철폐,24
선거법,24
운용,24
교원,24
신속,24
단기,24
위축,24
마감,24
왜곡,24
후속,24
배출,24
소개,24
예측,24
고향,24
갈라지다,24
취약,24
축구,24
사용,24
광역,24
태권도,24
표현,24
한인,24
일치,24
국무총리,24
공장,24
상임,24
투입,23
만반,23
약화,23
금년도,23
끈질기다,23
그날,23
조약,23
일하다,23
여망,23
피땀,23
걸리다,23
행태,23
낮추다,23
깨끗하다,23
초석,23
확정,23
작전,23
굉장히,23
펼쳐지다,23
엄기영,23
청사진,23
취업,23
전몰,23
총체,23
저해,23
모임,23
어른,23
일상,23
사업자,23
자본재,23
원활,23
당초,23
개개인,23
영상,23
부탁,23
변함없다,23
천명,23
영령,23
다루다,23
업종,23
축적,23
정국,23
정보화,23
돌아가다,23
연말,23
의향,23
신바람,22
한강,22
노동법,22
만남,22
출국,22
인위,22
전폭,22
안일,22
동포애,22
수질,22
친선,22
계승,22
여정,22
접촉,22
교역량,22
느낌,22
심도,22
워싱턴,22
퇴치,22
부가,22
외국어,22
솔선,22
법령,22
한국병,22
선포,22
파리,22
학위,22
등록,22
실업,22
심각하다,22
비방,22
연구소,22
훨씬,22
비교,22
혈맹,22
준공,22
전제,22
출신,22
경청,22
흡수,22
구성원,22
드러나다,22
일련,22
종식,21
통과,21
홍보,21
어린이날,21
경북,21
정확,21
